id,star_rating,name,description,brand,address.addr1,address.city,address.region,address.country,address.postal_code,latitude,longitude,neighborhood[0],base_price,image[0].url,url
GR_480572,5,MINOS AMBASSADOR ALL SUITES & SPA,MINOS AMBASSADOR ALL SUITES & SPA,MINOS AMBASSADOR ALL SUITES & SPA,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,2331 EUR,https://img.tezapi.eu/hotel/6628/001_7833_1B1934B9C28666815D93D7A4B3E55227_1865_middle.jpg,https://www.teztour.ee/tours/3a864d532403e64c86caeea7e8d7a0c3/cityId/3746/countryId/7067498/adults/2/hotel/480572/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/14/maxNights/17/currencyId/18864.et.html
GR_488139,5,GRECOTEL LUXME COSTA BOTANICA,GRECOTEL LUXME COSTA BOTANICA,GRECOTEL LUXME COSTA BOTANICA,Korfu,Korfu,Korfu,Kreeka,00000,39.0,22.0,Korfu,2536 EUR,https://img.tezapi.eu/hotel/6859/01-Costa-Botanica-beachfront-resort-in-corfu-island_72dpi_2443_middle.jpg,https://www.teztour.ee/tours/f0f3bebccb303bfa8a4c4f0211ef83e3/cityId/3746/countryId/7067498/adults/2/hotel/488139/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_489465,2,AEGLI HOTEL,AEGLI HOTEL,AEGLI HOTEL,Korfu,Korfu,Korfu,Kreeka,00000,39.0,22.0,Korfu,904 EUR,https://img.tezapi.eu/hotel/7190/restaurant-page-1_8980_middle.jpg,https://www.teztour.ee/tours/20b79932587916bcc01379c308ebbd06/cityId/3746/countryId/7067498/adults/2/hotel/489465/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_493228,5,VILLAGE HEIGHTS RESORT,VILLAGE HEIGHTS RESORT,VILLAGE HEIGHTS RESORT,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,787 EUR,https://img.tezapi.eu/hotel/7170/145_-_Main_Pool_3848_A3B28D558802F503D704C4C51F03F5B6_6607_middle.jpg,https://www.teztour.ee/tours/833fdea28b467a7e29eff30913ac54e4/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/493228/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_551427,4,ATLANTICA AKTI ZEUS,ATLANTICA AKTI ZEUS,ATLANTICA AKTI ZEUS,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,887 EUR,https://img.tezapi.eu/hotel/10221/low_2159_69507_9433_E653D5C3DA485EFFE2FDA3133C5212FA_106_middle.jpg,https://www.teztour.ee/tours/093a2fe4d4a962fbda5a80c2a008f998/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/551427/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_551927,5,LYTTOS MARE,LYTTOS MARE,LYTTOS MARE,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,1625 EUR,https://img.tezapi.eu/hotel/10981/DJI_0334_1__1744_middle.jpg,https://www.teztour.ee/tours/7482d5965abac4da889e1cd5bf33d2bc/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/551927/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_555573,5,THE OLIVAR SUITES,THE OLIVAR SUITES,THE OLIVAR SUITES,Korfu,Korfu,Korfu,Kreeka,00000,39.0,22.0,Korfu,4345 EUR,https://img.tezapi.eu/hotel/12821/313025763_677080870513809_4426453521099532768_n_3785_middle.jpg,https://www.teztour.ee/tours/91e3412437d66dfa99e35739a8977210/cityId/3746/countryId/7067498/adults/2/hotel/555573/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_556487,4,KIOTARI MIRALUNA RESORT,KIOTARI MIRALUNA RESORT,KIOTARI MIRALUNA RESORT,Rhodos-Lindos,Rhodos-Lindos,Rhodos-Lindos,Kreeka,00000,39.0,22.0,Rhodos-Lindos,959 EUR,https://img.tezapi.eu/hotel/19268/01_kiotari_miraluna_general_1__1__6159_0F1EE8787394A4878A303905AB03E76E_5635_middle.jpg,https://www.teztour.ee/tours/cc6a7b9fcdeca08054dbaaf9baf58efb/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/556487/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_556529,5,MYTHOS PALACE RESORT,MYTHOS PALACE RESORT,MYTHOS PALACE RESORT,Korfu,Korfu,Korfu,Kreeka,00000,39.0,22.0,Korfu,1661 EUR,https://img.tezapi.eu/hotel/19266/mythos_palace_pool_4_4888_30A8633CE7DAC0409BF8E9C81818AE87_5523_middle.jpg,https://www.teztour.ee/tours/6c592e3252229f233751a556f9653afa/cityId/3746/countryId/7067498/adults/2/hotel/556529/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_556635,4,ATLANTIS BOUTIQUE HOTEL AND SPA,ATLANTIS BOUTIQUE HOTEL AND SPA,ATLANTIS BOUTIQUE HOTEL AND SPA,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Kreeka,00000,39.0,22.0,Rhodos-Ialysos/Rhodos,714 EUR,https://img.tezapi.eu/hotel/15101/01_ATLANTIS_EXTERNAL_PHOTO_21_8612_middle.jpg,https://www.teztour.ee/tours/74ccbd04f8de5d827cd1d6e200f32ff5/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/556635/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_559893,5,CASTELLO INFINITY SUITES,CASTELLO INFINITY SUITES,CASTELLO INFINITY SUITES,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,7686 EUR,https://img.tezapi.eu/hotel/13361/01_AGP_STILLS_F02_05_518_middle.jpg,https://www.teztour.ee/tours/a65d7f107b89e0dbc4861db0c2649924/cityId/3746/countryId/7067498/adults/2/hotel/559893/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/14/maxNights/17/currencyId/18864.et.html
GR_574316,3,THE ROYAL GRAND HOTEL,THE ROYAL GRAND HOTEL,THE ROYAL GRAND HOTEL,Korfu,Korfu,Korfu,Kreeka,00000,39.0,22.0,Korfu,1117 EUR,https://img.tezapi.eu/hotel/17244/Exterior_day_14_2652_middle.jpg,https://www.teztour.ee/tours/37652817405951ee989f9cb5afcdbda1/cityId/3746/countryId/7067498/adults/2/hotel/574316/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_574409,4,MICHELANGELO RESORT,MICHELANGELO RESORT,MICHELANGELO RESORT,Korfu,Korfu,Korfu,Kreeka,00000,39.0,22.0,Korfu,1195 EUR,https://img.tezapi.eu/hotel/15882/DSC_0177_9570_middle.JPG,https://www.teztour.ee/tours/508f464fd6668b06ff5bedd2e95ab5f9/cityId/3746/countryId/7067498/adults/2/hotel/574409/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_579929,4,HARMONY RETHYMNO BEACH HOTEL,HARMONY RETHYMNO BEACH HOTEL,HARMONY RETHYMNO BEACH HOTEL,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,691 EUR,https://img.tezapi.eu/hotel/15941/04_Rethymno_Beach_Hotel8_304_middle.jpg,https://www.teztour.ee/tours/f2b17c4722f93160cefb26ea60bd26c9/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/579929/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_589476,4,OLYMPOS BEACH HOTEL,OLYMPOS BEACH HOTEL,OLYMPOS BEACH HOTEL,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Kreeka,00000,39.0,22.0,Rhodos-Kallithea/Faliraki,529 EUR,https://img.tezapi.eu/hotel/17768/OlymposBeach_9567_middle.jpg,https://www.teztour.ee/tours/f6ccf0b0cca1630ccb25633d2daca523/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/589476/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/3/maxNights/6/currencyId/18864.et.html
GR_603780,4,ROYAL & IMPERIAL BELVEDERE,ROYAL & IMPERIAL BELVEDERE,ROYAL & IMPERIAL BELVEDERE,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,1011 EUR,https://img.tezapi.eu/hotel/18188/royal_and_imperial_panoramic___9199_middle.jpg,https://www.teztour.ee/tours/0e7e6abde8a1ca5263a4b849d6653cde/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/603780/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_605686,5,AMIRA LUXURY RESORT,AMIRA LUXURY RESORT,AMIRA LUXURY RESORT,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,3598 EUR,https://img.tezapi.eu/hotel/18406/DJI_0429_9550_middle.jpg,https://www.teztour.ee/tours/9ee05eec8c97a5c561e76cec676eb64f/cityId/3746/countryId/7067498/adults/2/hotel/605686/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/14/maxNights/17/currencyId/18864.et.html
GR_605952,5,AKASHA BEACH HOTEL & SPA,AKASHA BEACH HOTEL & SPA,AKASHA BEACH HOTEL & SPA,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,959 EUR,https://img.tezapi.eu/hotel/17912/01_Hotel_View__2__4187_middle.jpg,https://www.teztour.ee/tours/df072cccc5b6d0125424e2184d1a94ee/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/605952/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_609426,2,ROYAL APARTHOTEL,ROYAL APARTHOTEL,ROYAL APARTHOTEL,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Kreeka,00000,39.0,22.0,Rhodos-Ialysos/Rhodos,558 EUR,https://img.tezapi.eu/hotel/18606/IMG_7143_68_middle.JPG,https://www.teztour.ee/tours/7b15cf740cf0ee07c4ca26535bdfc2e5/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/609426/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_611251,5,HELEA LIFESTYLE BEACH RESORT,HELEA LIFESTYLE BEACH RESORT,HELEA LIFESTYLE BEACH RESORT,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Rhodos-Kallithea/Faliraki,Kreeka,00000,39.0,22.0,Rhodos-Kallithea/Faliraki,1270 EUR,https://img.tezapi.eu/hotel/18786/Ella_Rhodes_Helea_Exterior_HT_02_2782_middle.jpg,https://www.teztour.ee/tours/5770cffde68bafa85f1286f640a87d19/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/611251/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_611711,5,KING MINOS RETREAT RESORT & SPA,KING MINOS RETREAT RESORT & SPA,KING MINOS RETREAT RESORT & SPA,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,922 EUR,https://img.tezapi.eu/hotel/18845/Main_Pool_Lounge__3__8461_middle.jpg,https://www.teztour.ee/tours/46cae93a4f3640c60b0788d85db7cfac/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/611711/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_616244,4,PANORAMA VILLAGE HOTEL,PANORAMA VILLAGE HOTEL,PANORAMA VILLAGE HOTEL,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,868 EUR,https://img.tezapi.eu/hotel/19090/02_Panorama_pool__1__3109_middle.jpg,https://www.teztour.ee/tours/76fbd8d6cb5c33545e8d0e1049198550/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/616244/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_616320,4,GOLDEN BAY BOUTIQUE HOTEL & BUNGALOWS,GOLDEN BAY BOUTIQUE HOTEL & BUNGALOWS,GOLDEN BAY BOUTIQUE HOTEL & BUNGALOWS,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,656 EUR,https://img.tezapi.eu/hotel/19126/Outdoor&Indoor-10_8335_middle.jpg,https://www.teztour.ee/tours/9b980a6ee09edceaf29b9ac1a8c1e840/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/616320/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_617678,4,RIMONDI BOUTIQUE HOTELS,RIMONDI BOUTIQUE HOTELS,RIMONDI BOUTIQUE HOTELS,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,1333 EUR,https://img.tezapi.eu/hotel/19267/Palazzo_Rimondi__14__9257_middle.jpg,https://www.teztour.ee/tours/f96a7ae57564689202977bacf07a216a/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/617678/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_617681,4,PETRADI BEACH LOUNGE HOTEL,PETRADI BEACH LOUNGE HOTEL,PETRADI BEACH LOUNGE HOTEL,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,761 EUR,https://img.tezapi.eu/hotel/21148/01_petradi4-0032-compressor_5439_middle.jpeg,https://www.teztour.ee/tours/08be58c34fe58d454ec66b47a617fb45/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/617681/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_617790,5,WHITE OLIVE ELITE RETHYMNO,WHITE OLIVE ELITE RETHYMNO,WHITE OLIVE ELITE RETHYMNO,Kreeta-Rethymno,Kreeta-Rethymno,Kreeta-Rethymno,Kreeka,00000,39.0,22.0,Kreeta-Rethymno,756 EUR,https://img.tezapi.eu/hotel/19189/BEACH_1_9812_middle.jpg,https://www.teztour.ee/tours/22a0bf4a8dbe69231b0eba5cfb18faff/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/617790/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_617845,4,CRETAN SEASIDE BOUTIQUE HOTEL,CRETAN SEASIDE BOUTIQUE HOTEL,CRETAN SEASIDE BOUTIQUE HOTEL,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,1547 EUR,https://img.tezapi.eu/hotel/21207/3d_Hotel_Sunshine__16__8736_middle.jpg,https://www.teztour.ee/tours/851dded0a7282fdd28aed750a7f93e8b/cityId/3746/countryId/7067498/adults/2/hotel/617845/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/14/maxNights/17/currencyId/18864.et.html
GR_631356,4,AMOUR HOLIDAY RESORT,AMOUR HOLIDAY RESORT,AMOUR HOLIDAY RESORT,Korfu,Korfu,Korfu,Kreeka,00000,39.0,22.0,Korfu,2080 EUR,https://img.tezapi.eu/hotel/20606/MAIN_POOL__2__979_7FAAFD2E72160F4F49C25CB538AEAED8_2023_middle.jpg,https://www.teztour.ee/tours/8a0508e6f9737443a27ead3472268df0/cityId/3746/countryId/7067498/adults/2/hotel/631356/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_631381,4,LAGUNA HOLIDAY RESORT,LAGUNA HOLIDAY RESORT,LAGUNA HOLIDAY RESORT,Korfu,Korfu,Korfu,Kreeka,00000,39.0,22.0,Korfu,1433 EUR,https://img.tezapi.eu/hotel/21107/05_DSC_2965_1839_56CE78BF1D256EAF513DAA0BE2F27120_5746_middle.jpg,https://www.teztour.ee/tours/748f05a44f2ad4f106d4e8be25e1d873/cityId/3746/countryId/7067498/adults/2/hotel/631381/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_636648,4,SUNSHINE VILLAGE,SUNSHINE VILLAGE,SUNSHINE VILLAGE,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,970 EUR,https://img.tezapi.eu/hotel/24488/441373017_321_middle.jpg,https://www.teztour.ee/tours/86574a49f96e1f444b892c308ed3ac23/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/636648/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_641173,4,KAHLUA SEA VIEW SUITES,KAHLUA SEA VIEW SUITES,KAHLUA SEA VIEW SUITES,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,728 EUR,https://img.tezapi.eu/hotel/24148/03_Pool___outdoor_1711_middle.JPG,https://www.teztour.ee/tours/9b0b3349c1ff840190f7eca862dd09e2/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/641173/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_780744,4,PARALOS LIFESTYLE BEACH,PARALOS LIFESTYLE BEACH,PARALOS LIFESTYLE BEACH,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,4123 EUR,https://img.tezapi.eu/hotel/23126/01_Main_Pool_1_7194_middle.jpg,https://www.teztour.ee/tours/ea32b56b4cbd3591e1d9a8206cfec6ba/cityId/3746/countryId/7067498/adults/2/hotel/780744/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/14/maxNights/17/currencyId/18864.et.html
GR_783292,3,ASTRON HOTEL,ASTRON HOTEL,ASTRON HOTEL,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Rhodos-Ialysos/Rhodos,Kreeka,00000,39.0,22.0,Rhodos-Ialysos/Rhodos,992 EUR,https://img.tezapi.eu/hotel/24351/386526174_2845_middle.jpg,https://www.teztour.ee/tours/2429a21a9d4dd7630aea8eedd592bf77/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/783292/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
GR_791523,5,ATLANTICA CALDERA PALACE,ATLANTICA CALDERA PALACE,ATLANTICA CALDERA PALACE,Kreeta-Iraklion,Kreeta-Iraklion,Kreeta-Iraklion,Kreeka,00000,39.0,22.0,Kreeta-Iraklion,1216 EUR,https://img.tezapi.eu/hotel/24030/01_Aerial_View__5__6300_middle.jpg,https://www.teztour.ee/tours/29d72b07d4fb3f2f236eb1719ea67892/cityId/3746/countryId/7067498/adults/2/ages/4/hotel/791523/hotelTypeId/269506/mealTypeId/15350/rAndBBetter/yes/noTicketsTo/no/noTicketsFrom/no/hotelInStop/no/recommendedFlag/no/onlineConfirmFlag/no/tourMaxPrice/1500000/categoryGreatThan/yes/tourType/1/before/06.08.2025/after/30.07.2025/minNights/7/maxNights/10/currencyId/18864.et.html
